session_id,n_turns,disengage_duration,disengage_event,positive_duration,positive_event,concrete_dated_prediction,specific_open_thread_named,callback_prior_session,callback_within_session,validation,self_correction,reframe
Sitara-2::conversation_4185968_4336.csv::s1,48,48,0,20,1,0.12,0.0,0.0,0.72,0.0,0.0,0.56
Sitara-2::conversation_4318987_4336.csv::s1,47,47,1,38,1,0.0,0.03333333333333333,0.0,0.6,0.0,0.03333333333333333,0.1
Sitara-2::conversation_4403950_4336.csv::s1,55,55,1,29,1,0.21875,0.125,0.0,0.6875,0.03125,0.0,0.0625
Sitara-2::conversation_4403950_4336.csv::s2,26,26,1,26,0,0.1875,0.0,0.25,0.6875,0.0625,0.0,0.0
Sitara-2::conversation_4613992_4336.csv::s1,38,10,1,38,0,0.0,0.08,0.0,0.6,0.12,0.04,0.16
Sitara-2::conversation_4676678_4336.csv::s1,45,45,1,14,1,0.15384615384615385,0.07692307692307693,0.0,0.46153846153846156,0.038461538461538464,0.0,0.038461538461538464
Sitara-2::conversation_4692098_4336.csv::s1,37,37,1,10,1,0.043478260869565216,0.34782608695652173,0.0,0.6956521739130435,0.0,0.0,0.17391304347826086
Sitara-2::conversation_4802466_4336.csv::s1,46,46,1,10,1,0.03571428571428571,0.5,0.0,0.6785714285714286,0.03571428571428571,0.0,0.03571428571428571
Sitara-2::conversation_5133396_4336.csv::s1,34,26,1,22,1,0.125,0.041666666666666664,0.0,0.20833333333333334,0.0,0.0,0.08333333333333333
Sitara-2::conversation_5152309_4336.csv::s1,40,36,1,23,1,0.0,0.0,0.0,0.6363636363636364,0.13636363636363635,0.0,0.5909090909090909
Sitara-2::conversation_5156256_4336.csv::s1,40,25,1,7,1,0.08333333333333333,0.0,0.0,0.4166666666666667,0.0,0.0,0.125
Sitara-2::conversation_5156703_4336.csv::s1,37,37,1,31,1,0.0,0.1,0.0,0.15,0.05,0.0,0.0
Sitara-2::conversation_5156709_4336.csv::s1,37,37,1,19,1,0.04,0.24,0.0,0.12,0.08,0.0,0.12
Sitara-2::conversation_5158599_4336.csv::s1,54,54,1,13,1,0.0,0.34285714285714286,0.0,0.2,0.0,0.0,0.0
Sitara-2::conversation_5160856_4336.csv::s1,48,48,1,43,1,0.06451612903225806,0.25806451612903225,0.0,0.41935483870967744,0.22580645161290322,0.0,0.0967741935483871
Sitara-2::conversation_5161092_4336.csv::s1,71,24,1,71,0,0.10256410256410256,0.05128205128205128,0.0,0.6153846153846154,0.02564102564102564,0.0,0.02564102564102564
Sitara-2::conversation_5161202_4336.csv::s1,38,38,1,36,1,0.041666666666666664,0.041666666666666664,0.0,0.2916666666666667,0.041666666666666664,0.0,0.0
Sitara-2::conversation_5162157_4336.csv::s1,26,4,1,17,1,0.0625,0.0,0.0,0.5,0.0625,0.0625,0.0
Sitara-2::conversation_5166849_4336.csv::s1,46,30,1,16,1,0.03571428571428571,0.35714285714285715,0.0,0.42857142857142855,0.0,0.0,0.0
Sitara-2::conversation_5167954_4336.csv::s1,37,2,1,37,0,0.045454545454545456,0.13636363636363635,0.0,0.5454545454545454,0.045454545454545456,0.045454545454545456,0.0
Sitara-2::conversation_5168464_4336.csv::s1,51,51,1,48,1,0.1111111111111111,0.07407407407407407,0.0,0.7407407407407407,0.07407407407407407,0.0,0.3333333333333333
Sitara-2::conversation_5169327_4336.csv::s1,34,34,1,34,0,0.047619047619047616,0.047619047619047616,0.0,0.9047619047619048,0.047619047619047616,0.0,0.19047619047619047
Sitara-2::conversation_5178039_4336.csv::s1,44,44,1,28,1,0.10344827586206896,0.06896551724137931,0.0,0.6896551724137931,0.0,0.034482758620689655,0.1724137931034483
Sitara-2::conversation_5179243_4336.csv::s1,40,40,1,14,1,0.0,0.30434782608695654,0.0,0.13043478260869565,0.0,0.0,0.043478260869565216
Sitara-2::conversation_5181346_4336.csv::s1,25,25,1,11,1,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.42857142857142855,0.0,0.42857142857142855
Sitara-2::conversation_5181346_4336.csv::s2,64,62,1,28,1,0.15,0.125,0.125,0.5,0.3,0.025,0.275
Sitara-2::conversation_5182178_4336.csv::s1,22,22,1,22,0,0.07142857142857142,0.07142857142857142,0.0,0.2857142857142857,0.21428571428571427,0.0,0.07142857142857142
Sitara-2::conversation_5182178_4336.csv::s2,35,28,1,3,1,0.16666666666666666,0.16666666666666666,0.5555555555555556,0.2777777777777778,0.3333333333333333,0.0,0.3333333333333333
Sitara-2::conversation_5191664_4336.csv::s1,22,19,1,3,1,0.3333333333333333,0.08333333333333333,0.0,0.3333333333333333,0.0,0.0,0.08333333333333333
Sitara-2::conversation_5191664_4336.csv::s2,32,32,1,11,1,0.23529411764705882,0.23529411764705882,0.4117647058823529,0.17647058823529413,0.0,0.0,0.23529411764705882
Sitara-2::conversation_5192014_4336.csv::s1,51,7,1,3,1,0.125,0.21875,0.0,0.34375,0.03125,0.0,0.0
Sitara-2::conversation_5192076_4336.csv::s1,45,24,1,3,1,0.034482758620689655,0.4482758620689655,0.0,0.5172413793103449,0.0,0.0,0.0
Sitara-2::conversation_5192596_4336.csv::s1,38,38,0,13,1,0.04,0.0,0.0,0.12,0.08,0.04,0.2
Sitara-2::conversation_5193850_4336.csv::s1,23,23,1,23,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.13333333333333333,0.13333333333333333
Sitara-2::conversation_5193850_4336.csv::s2,85,48,1,6,1,0.061224489795918366,0.08163265306122448,0.20408163265306123,0.7551020408163265,0.14285714285714285,0.04081632653061224,0.22448979591836735
Sitara-2::conversation_5196863_4336.csv::s1,55,55,1,23,1,0.0,0.16216216216216217,0.0,0.40540540540540543,0.08108108108108109,0.0,0.10810810810810811
Sitara-2::conversation_5198046_4336.csv::s1,42,42,1,11,1,0.04,0.28,0.0,0.76,0.04,0.0,0.12
Sitara-2::conversation_5200278_4336.csv::s1,41,41,1,19,1,0.07692307692307693,0.23076923076923078,0.0,0.6538461538461539,0.038461538461538464,0.0,0.11538461538461539
Sitara-2::conversation_5200655_4336.csv::s1,22,22,1,8,1,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
Sitara-2::conversation_5200655_4336.csv::s2,77,72,1,7,1,0.1276595744680851,0.0,0.0,0.0,0.10638297872340426,0.0,0.0425531914893617
Sitara-2::conversation_5200660_4336.csv::s1,57,16,1,57,0,0.12903225806451613,0.03225806451612903,0.0,0.6451612903225806,0.0,0.03225806451612903,0.06451612903225806
Sitara-2::conversation_5201522_4336.csv::s1,39,12,1,39,0,0.041666666666666664,0.08333333333333333,0.0,0.7083333333333334,0.20833333333333334,0.0,0.3333333333333333
Sitara-2::conversation_5203512_4336.csv::s1,58,58,1,29,1,0.06451612903225806,0.0,0.0,0.2903225806451613,0.12903225806451613,0.0,0.0967741935483871
Sitara-2::conversation_5205817_4336.csv::s1,50,50,1,38,1,0.15384615384615385,0.15384615384615385,0.0,0.11538461538461539,0.11538461538461539,0.0,0.4230769230769231
Sitara-2::conversation_5208311_4336.csv::s1,39,39,1,35,1,0.043478260869565216,0.17391304347826086,0.0,0.17391304347826086,0.0,0.0,0.043478260869565216
Sitara-2::conversation_5210027_4336.csv::s1,41,41,0,41,0,0.4090909090909091,0.0,0.0,0.7272727272727273,0.13636363636363635,0.0,0.36363636363636365
Sitara-2::conversation_5210404_4336.csv::s1,55,55,1,20,1,0.05714285714285714,0.42857142857142855,0.0,0.6857142857142857,0.08571428571428572,0.0,0.14285714285714285
Sitara-2::conversation_5211190_4336.csv::s1,41,41,1,41,0,0.04,0.08,0.0,0.68,0.08,0.04,0.12
Sitara-2::conversation_5212476_4336.csv::s1,47,45,1,22,1,0.07142857142857142,0.17857142857142858,0.0,0.8214285714285714,0.03571428571428571,0.0,0.03571428571428571
Sitara-2::conversation_5213900_4336.csv::s1,49,45,1,47,1,0.08,0.04,0.0,0.92,0.2,0.0,0.24
Sitara-2::conversation_5214285_4336.csv::s1,36,36,1,27,1,0.1,0.15,0.0,0.9,0.05,0.0,0.25
Sitara-2::conversation_5218413_4336.csv::s1,9,9,0,9,0,0.2,0.0,0.0,0.6,0.0,0.0,0.2
Sitara-2::conversation_5218413_4336.csv::s2,56,56,0,41,1,0.21875,0.03125,0.0,0.46875,0.0625,0.0,0.5
Sitara-2::conversation_5226060_4336.csv::s1,32,32,0,32,0,0.21052631578947367,0.0,0.0,0.3157894736842105,0.15789473684210525,0.05263157894736842,0.3157894736842105
Sitara-2::conversation_5226060_4336.csv::s2,66,66,0,17,1,0.1111111111111111,0.027777777777777776,0.0,0.8333333333333334,0.2222222222222222,0.0,0.3055555555555556
Sitara-2::conversation_5227466_4336.csv::s1,44,44,1,2,1,0.13636363636363635,0.09090909090909091,0.0,0.8636363636363636,0.0,0.0,0.045454545454545456
Sitara-2::conversation_5227780_4336.csv::s1,37,37,1,13,1,0.08695652173913043,0.043478260869565216,0.0,0.8260869565217391,0.13043478260869565,0.0,0.2608695652173913
Sitara-2::conversation_5229089_4336.csv::s1,52,30,1,52,0,0.034482758620689655,0.06896551724137931,0.0,0.0,0.2413793103448276,0.0,0.4482758620689655
Sitara-2::conversation_5229616_4336.csv::s1,18,18,1,18,0,0.0,0.0,0.0,0.1,0.1,0.0,0.2
Sitara-2::conversation_5229616_4336.csv::s2,33,33,0,33,0,0.21052631578947367,0.0,0.21052631578947367,0.10526315789473684,0.05263157894736842,0.0,0.3684210526315789
Sitara-2::conversation_5229616_4336.csv::s3,38,38,0,38,0,0.43478260869565216,0.043478260869565216,0.6086956521739131,0.43478260869565216,0.08695652173913043,0.0,0.4782608695652174
Sitara-2::conversation_5229679_4336.csv::s1,45,45,1,17,1,0.0,0.2,0.0,0.72,0.12,0.0,0.16
Sitara-2::conversation_5229880_4336.csv::s1,111,111,1,20,1,0.015384615384615385,0.2923076923076923,0.0,0.5230769230769231,0.0,0.015384615384615385,0.046153846153846156
Sitara-2::conversation_5230182_4336.csv::s1,25,25,1,20,1,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666
Sitara-2::conversation_5230182_4336.csv::s2,11,9,1,2,1,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
Sitara-2::conversation_5232430_4336.csv::s1,48,48,0,48,1,0.07407407407407407,0.037037037037037035,0.0,0.6666666666666666,0.037037037037037035,0.037037037037037035,0.14814814814814814
Sitara-2::conversation_5233496_4336.csv::s1,37,27,1,18,1,0.09523809523809523,0.047619047619047616,0.0,0.7142857142857143,0.23809523809523808,0.0,0.3333333333333333
Sitara-2::conversation_5235104_4336.csv::s1,43,23,1,15,1,0.125,0.041666666666666664,0.0,0.625,0.0,0.0,0.0
Sitara-2::conversation_5236467_4336.csv::s1,37,37,1,6,1,0.2,0.0,0.0,0.0,0.1,0.0,0.25
Sitara-2::conversation_5241672_4336.csv::s1,47,24,1,4,1,0.03571428571428571,0.17857142857142858,0.0,0.39285714285714285,0.03571428571428571,0.03571428571428571,0.03571428571428571
Sitara-2::conversation_5244133_4336.csv::s1,37,37,1,20,1,0.041666666666666664,0.041666666666666664,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0
Sitara-2::conversation_5246045_4336.csv::s1,62,62,1,38,1,0.09090909090909091,0.30303030303030304,0.0,0.5757575757575758,0.09090909090909091,0.0,0.12121212121212122
Sitara-2::conversation_5251163_4336.csv::s1,67,64,1,16,1,0.029411764705882353,0.17647058823529413,0.0,0.6176470588235294,0.08823529411764706,0.0,0.11764705882352941
Sitara-2::conversation_5255303_4336.csv::s1,6,6,1,6,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
Sitara-2::conversation_5255303_4336.csv::s2,50,50,1,15,1,0.037037037037037035,0.37037037037037035,0.0,0.2962962962962963,0.0,0.0,0.0
Sitara-2::conversation_5255752_4336.csv::s1,40,34,1,11,1,0.041666666666666664,0.20833333333333334,0.0,0.125,0.16666666666666666,0.0,0.08333333333333333
Sitara-2::conversation_5256384_4336.csv::s1,38,38,1,33,1,0.0,0.19047619047619047,0.0,0.38095238095238093,0.047619047619047616,0.0,0.09523809523809523
Sitara-2::conversation_5258219_4336.csv::s1,32,32,1,32,0,0.1,0.1,0.0,0.05,0.0,0.0,0.1
Sitara-2::conversation_5259595_4336.csv::s1,48,48,0,48,1,0.1,0.16666666666666666,0.0,0.03333333333333333,0.1,0.03333333333333333,0.1
Sitara-2::conversation_5259595_4336.csv::s2,46,46,1,21,1,0.14285714285714285,0.14285714285714285,0.6071428571428571,0.21428571428571427,0.14285714285714285,0.0,0.17857142857142858
Sitara-2::conversation_5259865_4336.csv::s1,38,38,1,38,0,0.09090909090909091,0.09090909090909091,0.0,0.6818181818181818,0.18181818181818182,0.0,0.22727272727272727
Sitara-2::conversation_5261285_4336.csv::s1,41,41,1,12,1,0.08333333333333333,0.08333333333333333,0.0,0.75,0.041666666666666664,0.0,0.041666666666666664
Sitara-2::conversation_5261384_4336.csv::s1,63,63,1,20,1,0.058823529411764705,0.0,0.0,0.9117647058823529,0.23529411764705882,0.0,0.38235294117647056
Sitara-2::conversation_5262094_4336.csv::s1,39,39,1,26,1,0.04,0.04,0.0,0.76,0.04,0.0,0.28
Sitara-2::conversation_5262692_4336.csv::s1,75,34,1,29,1,0.047619047619047616,0.047619047619047616,0.0,0.7380952380952381,0.11904761904761904,0.0,0.40476190476190477
Sitara-2::conversation_5263693_4336.csv::s1,30,30,1,9,1,0.16666666666666666,0.16666666666666666,0.0,0.8888888888888888,0.0,0.0,0.0
Sitara-2::conversation_5263693_4336.csv::s2,56,56,1,56,0,0.08108108108108109,0.08108108108108109,0.0,0.6216216216216216,0.0,0.0,0.0
Sitara-2::conversation_5263918_4336.csv::s1,140,55,1,140,0,0.04819277108433735,0.012048192771084338,0.0,0.5542168674698795,0.3253012048192771,0.0,0.3132530120481928
Sitara-2::conversation_5267920_4336.csv::s1,44,39,1,4,1,0.043478260869565216,0.0,0.0,0.8260869565217391,0.0,0.0,0.043478260869565216
Sitara-2::conversation_5268908_4336.csv::s1,42,42,1,2,1,0.0,0.0,0.0,0.76,0.08,0.0,0.04
Sitara-2::conversation_5270185_4336.csv::s1,58,58,0,18,1,0.15625,0.03125,0.0,0.71875,0.0625,0.0,0.5625
Sitara-2::conversation_5272159_4336.csv::s1,47,6,1,47,0,0.11538461538461539,0.07692307692307693,0.0,0.23076923076923078,0.038461538461538464,0.0,0.19230769230769232
Sitara-2::conversation_5272159_4336.csv::s2,48,48,1,2,1,0.07692307692307693,0.038461538461538464,0.34615384615384615,0.5384615384615384,0.0,0.0,0.4230769230769231
Sitara-2::conversation_5274718_4336.csv::s1,54,23,1,52,1,0.0,0.16129032258064516,0.0,0.41935483870967744,0.03225806451612903,0.0,0.25806451612903225
Sitara-2::conversation_646444_4336.csv::s1,42,42,0,42,0,0.16666666666666666,0.041666666666666664,0.0,0.5833333333333334,0.041666666666666664,0.041666666666666664,0.08333333333333333
Sitara-2::conversation_958699_4336.csv::s1,88,88,1,48,1,0.09615384615384616,0.019230769230769232,0.0,0.75,0.3076923076923077,0.019230769230769232,0.09615384615384616
Sitara-2::conversation_974494_4336.csv::s1,62,8,1,62,0,0.09375,0.375,0.0,0.375,0.09375,0.0,0.125
